Area_m2,Grade,Surface_Ty,Damage_Typ,Damage_Wid,Length,NSG_REFERE,NE_ID_OF,NE_DESCR,LOCALITY
38.358217,Grade 3 Mid Life,Bituminous,"Subsidence, Patching, Ironwork Deterioration, Fretting, Cracking - Transverse, Cracking - Coarse Cracking, Chipping Loss, Cracking - Wheel Track, Fretting - Joint, Cracking - Longitudinal",5.694629398,6.7376092,34200051,14924546,CHURCH LANE,BISHOPTHORPE
151.50351,Grade 1 Free From Defects,HRA,,7.117193276,21.29239622,45800608,4742936,HOLGATE ROAD,BISHOPHILL
63.79502,Grade 1 Free From Defects,Bituminous,,4.8860324,13.06004986,33300668,4742899,WELLESLEY CLOSE,RAWCLIFFE
27.507798,Grade 3 Mid Life,Unmade Road,,3.384636459,8.12935351,82642332,4741855,LONG FIELD FARM TRACK,ACASTER MALBIS
94.18505199,Grade 3 Mid Life,Bituminous,"Fatting, Chipping Loss, Reinstatement, Patching",6.052481568,15.56535462,45800817,8239192,RAILWAY TERRACE,BISHOPHILL
41.212549,Grade 1 Free From Defects,Bituminous,,4.816654263,8.55843795,45802368,4742996,ST PAULS MEWS,BISHOPHILL
30.144133,Grade 3 Mid Life,Bituminous,"Fatting, Cracking - Wheel Track, Cracking - Coarse Cracking, Chipping Loss, Fretting",4.484314381,6.72386456,82641910,4743271,ACASTER MALBIS TO PARISH BOUNDARY,ACASTER MALBIS
31.226212,Grade 3 Mid Life,Bituminous,"Fatting, Fretting, Cracking - Coarse Cracking, Cracking - Wheel Track, Chipping Loss",5.924404189,5.27225409,45802481,4742817,SUTTON ROAD,WIGGINTON
35.50135199,Grade 5 Structurally Impaired,Bituminous,"Cracking - Crazing, Cracking - Wheel Track Crazing, Subsidence, Fretting, Chipping Loss, Patching",6.112275218,5.80971199,34200026,4743015,BEECH AVENUE,BISHOPTHORPE
89.35333199,Grade 3 Mid Life,Bituminous,"Subsidence, Patching, Fretting, Chipping Loss, Cracking - Coarse Cracking, Cracking - Wheel Track, Cracking - Transverse, Cracking - Arc Cracking",9.382629483,9.52564361,45800661,4742938,LEEMAN ROAD,BECKFIELD
11.90457,Grade 4 Functionally Impaired,High Friction Surfacing,"Chipping Loss, Fretting, Ironwork Deterioration, Cracking - Coarse Cracking, Cracking - Wheel Track, Cracking - Transverse, Patching, Subsidence",6.786797258,1.75449615,33300742,4742924,RAWCLIFFE LANE,RAWCLIFFE
29.421765,Grade 1 Free From Defects,Concrete,,6.243498346,4.71357832,45800886,4742937,ST AUBYNS PLACE,BISHOPHILL
172.959689,Grade 4 Functionally Impaired,Bituminous,"Fatting, Chipping Loss, Cracking - Coarse Cracking, Cracking - Wheel Track, Fretting",6.31448275,27.3986285,45802481,4742817,SUTTON ROAD,WIGGINTON
28.821819,Grade 5 Structurally Impaired,Bituminous,"Cracking - Arc Cracking, Subsidence, Fretting, Ironwork Deterioration, Chipping Loss, Cracking - Coarse Cracking, Cracking - Wheel Track, Patching",4.424890307,6.51525563,34200196,4743011,NEVILLE DRIVE,BISHOPTHORPE
62.577438,Grade 4 Functionally Impaired,Bituminous,"Fretting, Cracking - Longitudinal, Cracking - Wheel Track, Cracking - Coarse Cracking, Chipping Loss, Subsidence, Ironwork Deterioration, Cracking - Transverse",14.27413662,4.38508407,45800744,4742946,MOUNT VALE,BISHOPHILL
16.680005,Grade 1 Free From Defects,Concrete,,6.137211415,2.71853603,45800886,4742937,ST AUBYNS PLACE,BISHOPHILL
42.17404899,Grade 4 Functionally Impaired,Bituminous,"Fatting, Chipping Loss, Patching, Cracking - Coarse Cracking, Cracking - Wheel Track, Fretting",7.117099405,5.92739639,45802481,4742817,SUTTON ROAD,WIGGINTON
316.75005,Not classified,,,4.504654323,70.33303683,82620718,4742833,CANON LEE SCHOOL,RAWCLIFFE
10.839866,Grade 3 Mid Life,Bituminous,"Ironwork Deterioration, Fretting, Patching",5.547705852,1.95443426,45800987,4742918,WATSON STREET,BISHOPHILL
29.39340899,Grade 4 Functionally Impaired,Bituminous,"Potholes, Fretting, Fretting - Joint, Chipping Loss, Patching, Cracking - Coarse Cracking, Cracking - Wheel Track",15.59719539,1.88500903,45800934,4742905,TADCASTER ROAD,BISHOPHILL
16.080476,Grade 5 Structurally Impaired,HRA,"Subsidence, Cracking - Wheel Track, Cracking - Longitudinal, Cracking - Transverse, Cracking - Coarse Cracking, Patching, Cracking - Crazing, Cracking - Wheel Track Crazing, Chipping Loss, Fretting",7.885337147,2.03981868,33300251,4742891,GREEN LANE,CLIFTON
37.435268,Grade 3 Mid Life,Bituminous,"Subsidence, Patching, Cracking - Wheel Track, Cracking - Transverse, Cracking - Coarse Cracking, Fretting, Chipping Loss, Ironwork Deterioration, Cracking - Crazing, Cracking - Wheel Track Crazing",9.499444519,3.94182788,33300460,4742874,OAKDALE ROAD,RAWCLIFFE
6.135253,Grade 4 Functionally Impaired,Bituminous,"Cracking - Transverse, Fretting, Ironwork Deterioration",4.306037988,1.42514442,33300541,4742947,SAVILLE GROVE,RAWCLIFFE
60.832611,Grade 3 Mid Life,Bituminous,"Cracking - Wheel Track, Fretting, Cracking - Longitudinal, Cracking - Coarse Cracking, Chipping Loss",8.748372247,6.95543514,33300460,4742882,OAKDALE ROAD,RAWCLIFFE
83.45094799,Grade 4 Functionally Impaired,HRA,"Chipping Loss, Fretting, Fretting - Joint",8.310631113,10.04426539,45802060,4742862,STIRLING ROAD,CLIFTON (WITHOUT)
44.581229,Grade 3 Mid Life,Bituminous,"Fatting, Chipping Loss, Reinstatement, Patching",5.676939922,7.85503741,45800817,8239192,RAILWAY TERRACE,BISHOPHILL
17.548952,Grade 1 Free From Defects,Bituminous,,5.834294417,3.00868508,33300668,4742899,WELLESLEY CLOSE,RAWCLIFFE
16.91573,Grade 3 Mid Life,Bituminous,"Cracking - Wheel Track, Cracking - Longitudinal",4.369917201,3.87195503,34200229,4742961,SCHOOL LANE,BISHOPTHORPE
47.264456,Grade 1 Free From Defects,Bituminous,,3.032311612,15.59098176,34200190,4741794,MOOR LANE,BISHOPTHORPE
163.727018,Grade 3 Mid Life,Bituminous,"Chipping Loss, Cracking - Coarse Cracking, Cracking - Wheel Track, Fretting, Cracking - Transverse",12.33326696,13.27859758,45800934,4742905,TADCASTER ROAD,BISHOPHILL
51.15861799,Grade 3 Mid Life,Bituminous,"Chipping Loss, Fretting",10.54022647,4.85494513,33300722,4742848,CLIFTON MOOR BUSINESS VILLAGE,NORTH YORK TRADING ESTATE
35.061002,Grade 3 Mid Life,Bituminous,"Cracking - Joint Reflective, Cracking - Longitudinal, Cracking - Wheel Track, Patching, Cracking - Transverse, Fretting, Ironwork Deterioration",4.015476551,8.73370723,33300515,4742823,REIGHTON AVENUE,RAWCLIFFE
54.55908999,Grade 3 Mid Life,HRA,"Subsidence, Chipping Loss, Fretting, Fretting - Joint, Cracking - Wheel Track, Cracking - Coarse Cracking",5.332663722,10.23396302,45802060,4742849,STIRLING ROAD,CLIFTON (WITHOUT)
42.513035,Grade 3 Mid Life,Bituminous,"Cracking - Joint Reflective, Cracking - Transverse, Cracking - Coarse Cracking, Cracking - Wheel Track, Cracking - Longitudinal, Fretting, Ironwork Deterioration",4.056725642,10.48216043,33300250,4742863,GREEN CLOSE,RAWCLIFFE
29.118842,Grade 3 Mid Life,Bituminous,"Cracking - Wheel Track, Cracking - Transverse, Cracking - Coarse Cracking",10.98886673,2.65058322,33300745,7420586,AMY JOHNSON WAY,NORTH YORK TRADING ESTATE
23.413827,Grade 1 Free From Defects,Bituminous,,6.641003105,3.52648711,33300742,4742795,RAWCLIFFE LANE,RAWCLIFFE
40.19546499,Grade 3 Mid Life,Bituminous,"Subsidence, Fatting, Chipping Loss, Reinstatement, Patching",5.886290212,6.83039642,45800817,8239192,RAILWAY TERRACE,BISHOPHILL
14.496017,Grade 3 Mid Life,Bituminous,"Cracking - Wheel Track, Cracking - Transverse, Cracking - Coarse Cracking, Cracking - Longitudinal, Fretting, Ironwork Deterioration, Chipping Loss, Patching",4.21540891,3.43964163,33300541,4742947,SAVILLE GROVE,RAWCLIFFE
29.814934,Grade 3 Mid Life,Bituminous,"Cracking - Wheel Track, Cracking - Coarse Cracking, Cracking - Fine Cracking, Cracking - Longitudinal",4.719432059,6.31912303,34200026,4742939,BEECH AVENUE,BISHOPTHORPE
56.71431799,Grade 2 Signs of Surface Wear,Bituminous,Chipping Loss,5.799639087,9.78150223,33300088,4742846,BRANSHOLME DRIVE,RAWCLIFFE
61.141323,Grade 3 Mid Life,Bituminous,"Fatting, Patching, Chipping Loss",8.362732024,7.31301587,33302152,4745523,HUNTINGTON ROAD,HUNTINGTON
82.47156599,Grade 1 Free From Defects,Bituminous,,10.30490728,8.00521141,34200296,4742920,WOLSEY DRIVE,BISHOPTHORPE
23.305311,Grade 4 Functionally Impaired,Bituminous,"Chipping Loss, Fretting",4.924159547,4.73407792,34200176,4742964,MELTON DRIVE,BISHOPTHORPE
49.34723199,Grade 5 Structurally Impaired,Bituminous,"Subsidence, Cracking - Arc Cracking, Chipping Loss, Fretting - Joint, Fretting, Ironwork Deterioration, Patching",12.13493549,4.0675725,45800890,4742884,ST GEORGES PLACE,BISHOPHILL
69.8138,Grade 3 Mid Life,Bituminous,Cracking - Joint Reflective Sealed,4.005731171,17.43266505,33300250,4742863,GREEN CLOSE,RAWCLIFFE
73.14347399,Grade 5 Structurally Impaired,High Friction Surfacing,"Subsidence, Fretting, Chipping Loss, Cracking - Wheel Track, Cracking - Longitudinal, Cracking - Coarse Cracking, Cracking - Crazing, Cracking - Wheel Track Crazing",8.748319491,8.36302879,33300251,4742826,GREEN LANE,CLIFTON
21.97324199,Grade 3 Mid Life,Bituminous,"Chipping Loss, Fretting, Ironwork Deterioration",5.724760256,3.83926885,33300081,4742869,BOWLAND WAY,RAWCLIFFE
72.308935,Grade 4 Functionally Impaired,Bituminous,"Chipping Loss, Fretting, Patching",6.429862322,11.24866162,45800900,4742875,ST PAULS TERRACE,BISHOPHILL
11.3386,Grade 5 Structurally Impaired,Concrete,"Subsidence, Patching, Ironwork Deterioration, Fretting, Concrete Joint Deterioration, Cracking - Coarse Cracking, Cracking - Arc Cracking",6.973757255,1.62631021,45800886,4742937,ST AUBYNS PLACE,BISHOPHILL
50.36457,Grade 4 Functionally Impaired,Concrete,"Fretting, Patching, Subsidence, Concrete Joint Deterioration",5.341954604,9.43051844,33300406,4742904,MELTON AVENUE,RAWCLIFFE
23.75253199,Grade 3 Mid Life,Bituminous,"Subsidence, Reinstatement, Patching, Fretting",7.026052357,3.38155245,45802059,10265345,JAMES NICOLSON LINK,CLIFTON (WITHOUT)
57.77105999,Grade 3 Mid Life,Bituminous,Chipping Loss,9.326795169,6.19570263,45802405,4742858,BEECH COURT,BISHOPTHORPE
33.10561299,Grade 1 Free From Defects,Bituminous,,6.462536774,5.12402823,34200051,14924546,CHURCH LANE,BISHOPTHORPE
91.87205199,Grade 4 Functionally Impaired,High Friction Surfacing,"Chipping Loss, Cracking - Coarse Cracking, Cracking - Fine Cracking, Cracking - Transverse, Fretting, Fretting - Joint, Ironwork Deterioration, Patching, Subsidence",8.769562276,10.47891106,45800608,4742936,HOLGATE ROAD,BISHOPHILL
20.57299,Grade 3 Mid Life,Bituminous,Cracking - Transverse,5.546915743,3.70992389,33300311,4742805,ILTON GARTH,RAWCLIFFE
43.07488,Grade 5 Structurally Impaired,Bituminous,"Subsidence, Cracking - Wheel Track Crazing, Cracking - Crazing, Cracking - Transverse, Chipping Loss, Fretting, Patching",5.005403762,8.60790968,34200171,4742951,MAPLE AVENUE,BISHOPTHORPE
15.382145,Grade 3 Mid Life,Bituminous,Cracking - Transverse,5.572599252,2.76098634,33300508,4742821,RAWCLIFFE DRIVE,RAWCLIFFE
5.630959,Grade 3 Mid Life,Bituminous,"Chipping Loss, Ironwork Deterioration",5.248464976,1.0731507,45800076,4742872,DRINGTHORPE ROAD,MICKLEGATE
61.615889,Grade 3 Mid Life,Bituminous,Chipping Loss,5.231466498,11.78094043,45800076,4742872,DRINGTHORPE ROAD,MICKLEGATE
21.76863699,Grade 3 Mid Life,Bituminous,"Subsidence, Reinstatement, Chipping Loss, Fretting, Cracking - Transverse, Cracking - Coarse Cracking, Cracking - Wheel Track",7.22689664,3.01302046,33300745,10309161,AMY JOHNSON WAY,NORTH YORK TRADING ESTATE
40.82977199,Grade 4 Functionally Impaired,Bituminous,"Chipping Loss, Fretting, Subsidence, Patching",6.367999391,6.41334364,45800900,4742875,ST PAULS TERRACE,BISHOPHILL
12.989274,Grade 4 Functionally Impaired,Bituminous,"Fretting, Chipping Loss, Subsidence, Reinstatement",4.001762557,3.24680428,82620731,4742802,LAWRENCE HOUSE,NORTH YORK TRADING ESTATE
21.937145,Grade 3 Mid Life,Bituminous,"Chipping Loss, Fretting - Joint",7.233533191,3.03348958,34200309,4742896,SIM BALK LANE,BISHOPTHORPE
95.00839299,Grade 1 Free From Defects,Bituminous,,5.624273798,16.89694539,45802405,4742858,BEECH COURT,BISHOPTHORPE
61.869404,Grade 1 Free From Defects,Bituminous,,5.606764922,11.03763151,33300508,4742821,RAWCLIFFE DRIVE,RAWCLIFFE
24.09116399,Grade 4 Functionally Impaired,Bituminous,"Chipping Loss, Fretting, Subsidence, Reinstatement, Patching, Cracking - Wheel Track, Cracking - Coarse Cracking",4.708947769,5.11734332,45800988,4742852,WATSON TERRACE,BISHOPHILL
40.483224,Grade 1 Free From Defects,Bituminous,,4.995083475,8.10667898,45800899,4742836,ST PAULS SQUARE,BISHOPHILL
18.899207,Grade 5 Structurally Impaired,Bituminous,"Fretting, Subsidence, Ironwork Deterioration, Reinstatement, Patching, Cracking - Wheel Track, Cracking - Coarse Cracking, Cracking - Crazing, Cracking - Wheel Track Crazing, Chipping Loss",4.672444582,4.04585281,45800988,4742852,WATSON TERRACE,BISHOPHILL
87.457981,Grade 3 Mid Life,Bituminous,"Chipping Loss, Cracking - Fine Cracking, Fretting",10.58772375,8.26241113,45800934,4742825,TADCASTER ROAD,BISHOPHILL
22.457995,Grade 3 Mid Life,Bituminous,"Fretting, Ironwork Deterioration",8.894413909,2.5256694,45802284,4743022,ROAD A1237 FROM CLIFTON MOORGATE ROUNDABOUT UP TO AND INCLUDING WIGGINTON ROAD ROUNDABOUT,CLIFTON (WITHOUT)
27.129904,Grade 3 Mid Life,Bituminous,"Cracking - Fine Cracking, Fretting - Joint, Patching, Chipping Loss",6.51391252,4.16599993,34200051,14924546,CHURCH LANE,BISHOPTHORPE
10.18392399,Grade 3 Mid Life,Bituminous,"Fretting, Chipping Loss, Cracking - Coarse Cracking, Cracking - Wheel Track",4.84309084,2.10334737,33300108,4742801,CALDBECK CLOSE,RAWCLIFFE
12.089677,Grade 3 Mid Life,Bituminous,"Chipping Loss, Fretting, Cracking - Coarse Cracking, Cracking - Wheel Track",4.833169141,2.50207966,33300108,4742801,CALDBECK CLOSE,RAWCLIFFE
19.013641,Grade 3 Mid Life,Bituminous,"Cracking - Joint Reflective, Cracking - Transverse, Cracking - Wheel Track, Fretting - Joint, Vegetation",5.307007778,3.58371734,33300516,4742797,REIGHTON DRIVE,RAWCLIFFE
32.98765399,Grade 4 Functionally Impaired,Bituminous,"Chipping Loss, Fretting, Subsidence, Reinstatement, Patching, Ironwork Deterioration, Cracking - Wheel Track, Cracking - Coarse Cracking",6.632502283,4.9749086,45800974,4742814,UPPER ST PAULS TERRACE,BISHOPHILL
9.846696,Grade 3 Mid Life,Bituminous,"Subsidence, Reinstatement",5.224590182,1.88516244,45800314,4742847,ALDBOROUGH WAY,BECKFIELD
145.580675,Grade 3 Mid Life,HRA,"Subsidence, Patching, Chipping Loss, Cracking - Longitudinal, Cracking - Wheel Track, Cracking - Coarse Cracking",9.497952368,15.33178914,33300765,4742788,CLIFTON MOOR GATE,RAWCLIFFE
20.97698,Grade 1 Free From Defects,Bituminous,,4.960301952,4.23005327,45800899,4742836,ST PAULS SQUARE,BISHOPHILL
34.089789,Grade 1 Free From Defects,Bituminous,,4.973268188,6.85637615,33300508,4742804,RAWCLIFFE DRIVE,RAWCLIFFE
54.209111,Grade 5 Structurally Impaired,Bituminous,"Subsidence, Cracking - Wheel Track Crazing, Cracking - Crazing, Fretting, Patching",5.133250039,10.56313055,34200171,4742951,MAPLE AVENUE,BISHOPTHORPE
136.527793,Grade 5 Structurally Impaired,Bituminous,"Fatting, Cracking - Coarse Cracking, Cracking - Wheel Track, Cracking - Transverse, Patching, Cracking - Wheel Track Crazing, Subsidence, Fretting, Cracking - Crazing, Chipping Loss",6.114673653,22.33387954,34202014,4748629,COMMON ROAD,DUNNINGTON
30.077983,Grade 5 Structurally Impaired,Bituminous,"Subsidence, Cracking - Wheel Track Crazing, Fretting, Cracking - Longitudinal, Cracking - Transverse, Cracking - Coarse Cracking, Cracking - Wheel Track, Cracking - Joint Reflective Sealed",5.427490017,5.54322104,33300623,4742780,THE GARLANDS,RAWCLIFFE
18.478662,Grade 5 Structurally Impaired,Bituminous,"Subsidence, Cracking - Crazing, Cracking - Wheel Track Crazing, Chipping Loss, Cracking - Coarse Cracking, Cracking - Longitudinal, Cracking - Wheel Track, Fretting",7.174319822,2.57637026,33300251,4742737,GREEN LANE,CLIFTON
13.964536,Grade 3 Mid Life,Bituminous,"Subsidence, Reinstatement, Cracking - Joint Reflective Sealed, Cracking - Transverse, Fretting, Cracking - Coarse Cracking, Cracking - Wheel Track",5.737164576,2.43467864,33300623,4742780,THE GARLANDS,RAWCLIFFE
20.940293,Grade 3 Mid Life,Bituminous,"Fretting, Reinstatement, Chipping Loss, Ironwork Deterioration",7.490060455,2.79647119,34200309,4742870,SIM BALK LANE,BISHOPTHORPE
38.66926399,Grade 3 Mid Life,High Friction Surfacing,"Chipping Loss, Fretting, Ironwork Deterioration, Cracking - Transverse",7.467529654,5.17966745,34200309,4742810,SIM BALK LANE,BISHOPTHORPE
28.97229199,Grade 3 Mid Life,Bituminous,"Cracking - Transverse, Cracking - Transverse Sealed, Cracking - Sealed, Chipping Loss",7.485237403,3.87159332,45800984,4742794,WATER END,CLIFTON
31.830303,Grade 2 Signs of Surface Wear,Bituminous,Cracking - Fine Cracking,5.708922691,5.57705116,33300406,4742764,MELTON AVENUE,RAWCLIFFE
15.018177,Grade 3 Mid Life,Bituminous,"Subsidence, Reinstatement",3.867555149,3.88412154,82620718,4742833,CANON LEE SCHOOL,RAWCLIFFE
74.838158,Grade 4 Functionally Impaired,Bituminous,"Subsidence, Fretting, Patching, Fatting, Cracking - Wheel Track, Cracking - Fine Cracking, Cracking - Coarse Cracking, Chipping Loss",5.015101734,14.92641825,82641910,4742793,ACASTER MALBIS TO PARISH BOUNDARY,ACASTER MALBIS
48.15353,Grade 2 Signs of Surface Wear,Bituminous,Fretting - Joint,8.259084915,5.83186581,45800871,4742783,SHIPTON ROAD,CLIFTON
25.598678,Grade 4 Functionally Impaired,Bituminous,"Chipping Loss, Subsidence, Patching, Fretting",4.034581977,6.34645657,34202600,12439658,INTAKE LANE,ACASTER MALBIS
46.68364799,Grade 3 Mid Life,Bituminous,"Fretting, Chipping Loss",7.333807484,6.36720955,33301104,4747505,LANGTON COURT,STRENSALL
37.41124299,Grade 3 Mid Life,Bituminous,"Subsidence, Patching, Ironwork Deterioration, Fretting",6.268431966,5.96975001,34200146,4742693,LANG ROAD,BISHOPTHORPE
6.048856,Grade 2 Signs of Surface Wear,Bituminous,Chipping Loss,5.387858663,1.1229882,33300516,4742797,REIGHTON DRIVE,RAWCLIFFE
53.989753,Grade 1 Free From Defects,Bituminous,,6.562070568,8.22965213,45800899,4742808,ST PAULS SQUARE,BISHOPHILL
75.65991699,Grade 1 Free From Defects,Bituminous,,8.004388161,9.45472226,45802406,4742782,OUSE LEA,CLIFTON
34.76943399,Grade 5 Structurally Impaired,Bituminous,"Cracking - Arc Cracking, Subsidence, Ironwork Deterioration, Reinstatement, Fretting, Cracking - Transverse, Cracking - Coarse Cracking, Chipping Loss, Cracking - Joint Reflective, Patching, Cracking - Wheel Track",4.939018595,7.04166043,33300515,4742823,REIGHTON AVENUE,RAWCLIFFE
103.749708,Grade 1 Free From Defects,Bituminous,,6.237546753,16.63737567,33300742,4742795,RAWCLIFFE LANE,RAWCLIFFE
83.892301,Grade 3 Mid Life,HRA,"Chipping Loss, Fretting, Cracking - Wheel Track, Cracking - Coarse Cracking",10.03820278,8.35959309,33300765,4742788,CLIFTON MOOR GATE,RAWCLIFFE
54.33276399,Not classified,,,5.139143224,10.57504269,45802970,8236209,BACK LANE ST PAULS SQUARE,
15.04810999,Grade 1 Free From Defects,Bituminous,,3.873280371,3.88609493,45800033,4742838,BRACKEN ROAD,MICKLEGATE
57.43649899,Grade 1 Free From Defects,Bituminous,,4.259342861,13.48850205,33300356,4742760,LINDLEY ROAD,RAWCLIFFE
7.844908,Grade 1 Free From Defects,Bituminous,,3.857846867,2.03401075,45800033,4742838,BRACKEN ROAD,MICKLEGATE
17.61254599,Grade 1 Free From Defects,Bituminous,,3.890487047,4.5282307,45800033,4742838,BRACKEN ROAD,MICKLEGATE
3.048333,Grade 2 Signs of Surface Wear,Bituminous,Cracking - Joint Reflective Sealed,3.968173423,0.76839089,45800033,4742838,BRACKEN ROAD,MICKLEGATE
2.489505,Grade 2 Signs of Surface Wear,Bituminous,Cracking - Joint Reflective Sealed,3.977064928,0.62612443,45800033,4742838,BRACKEN ROAD,MICKLEGATE
34.867843,Not classified,,,5.262479958,6.62743816,45802970,8236209,BACK LANE ST PAULS SQUARE,
69.869489,Grade 1 Free From Defects,Bituminous,,5.479847402,12.75352132,45800899,4742808,ST PAULS SQUARE,BISHOPHILL
13.62986199,Grade 3 Mid Life,Bituminous,"Subsidence, Cracking - Transverse",6.259102392,2.17820028,33300197,4742721,EBSAY DRIVE,RAWCLIFFE
47.432904,Grade 1 Free From Defects,Bituminous,,5.522568575,8.59111645,45800899,4742808,ST PAULS SQUARE,BISHOPHILL
59.66162099,Grade 1 Free From Defects,Bituminous,,5.351354218,11.15175853,45800553,4742757,GOVERNMENT HOUSE ROAD,CLIFTON
92.11644599,Grade 3 Mid Life,HRA,"Chipping Loss, Fretting, Cracking - Wheel Track, Cracking - Transverse, Cracking - Coarse Cracking",8.958034678,10.28592502,33300765,4742788,CLIFTON MOOR GATE,RAWCLIFFE
103.41067,Grade 1 Free From Defects,Bituminous,,7.214616307,14.33715297,34200309,4742810,SIM BALK LANE,BISHOPTHORPE
